;Kingdom;Phylum;Class;Order;Family;Genus
ASV_4119;Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20;NA;NA
ASV_4121;Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas
ASV_4122;Bacteria;Proteobacteria;Gammaproteobacteria;Ga0077536;NA;NA
ASV_4123;Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta 2
ASV_4124;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Emticicia
ASV_4125;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;NA;NA
ASV_4127;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cytophagaceae;Cytophaga
ASV_4128;Bacteria;PAUC34f;NA;NA;NA;NA
ASV_4129;Bacteria;Proteobacteria;Alphaproteobacteria;Micavibrionales;Micavibrionaceae;NA
ASV_4130;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NA
ASV_4131;Bacteria;Acidobacteriota;Acidobacteriae;PAUC26f;NA;NA
ASV_4132;Bacteria;NA;NA;NA;NA;NA
ASV_4133;Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira
ASV_4134;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Parvularculaceae;Hyphococcus
ASV_4135;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio
ASV_4136;Bacteria;NA;NA;NA;NA;NA
ASV_4137;Bacteria;NA;NA;NA;NA;NA
ASV_4138;Bacteria;NA;NA;NA;NA;NA
ASV_4139;Bacteria;NA;NA;NA;NA;NA
ASV_4140;Bacteria;NA;NA;NA;NA;NA
ASV_4141;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;S25-593;NA
ASV_4142;Bacteria;NA;NA;NA;NA;NA
ASV_4143;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Ochrobactrum
ASV_4144;Bacteria;NA;NA;NA;NA;NA
ASV_4145;Bacteria;NA;NA;NA;NA;NA
ASV_4148;Bacteria;Proteobacteria;Alphaproteobacteria;Paracaedibacterales;Paracaedibacteraceae;Candidatus Paracaedibacter
ASV_4149;Bacteria;Firmicutes;Bacilli;Mycoplasmatales;Mycoplasmataceae;NA
ASV_4150;Bacteria;Patescibacteria;Microgenomatia;Candidatus Woesebacteria;NA;NA
ASV_4151;Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;NA;NA
ASV_4152;Bacteria;NA;NA;NA;NA;NA
ASV_4153;Bacteria;Poribacteria;NA;NA;NA;NA
ASV_4154;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Puniceicoccaceae;Cerasicoccus
ASV_4155;Bacteria;NA;NA;NA;NA;NA
ASV_4158;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter
ASV_4159;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Opitutaceae;Opitutus
ASV_4161;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Shinella
ASV_4162;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax
ASV_4163;Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;NA
ASV_4164;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;NA;NA
ASV_4165;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_4167;Bacteria;NA;NA;NA;NA;NA
ASV_4168;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group
ASV_4169;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_4171;Bacteria;NA;NA;NA;NA;NA
ASV_4172;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Rhodopirellula
ASV_4174;Bacteria;NB1-j;NA;NA;NA;NA
ASV_4175;Bacteria;Acidobacteriota;Subgroup 22;NA;NA;NA
ASV_4176;Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;Urania-1B-19 marine sediment group
ASV_4177;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;NA
ASV_4179;Bacteria;Planctomycetota;OM190;NA;NA;NA
ASV_4180;Bacteria;Planctomycetota;OM190;NA;NA;NA
ASV_4181;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pir4 lineage
ASV_4182;Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;Phycisphaera
ASV_4183;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Blastopirellula
ASV_4184;Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Woeseiaceae;Woeseia
ASV_4185;Bacteria;Verrucomicrobiota;Omnitrophia;Omnitrophales;Omnitrophaceae;Candidatus Omnitrophus
ASV_4186;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;NA
ASV_4187;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Rhodopirellula
ASV_4190;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio
ASV_4191;Bacteria;NA;NA;NA;NA;NA
ASV_4192;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_4194;Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira
ASV_4195;Bacteria;Verrucomicrobiota;Omnitrophia;Omnitrophales;Omnitrophaceae;Candidatus Omnitrophus
ASV_4200;Bacteria;NA;NA;NA;NA;NA
ASV_4201;Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;P3OB-42
ASV_4202;Bacteria;NA;NA;NA;NA;NA
ASV_4204;Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;Desulfolunaceae;Desulfoluna
ASV_4205;Bacteria;NA;NA;NA;NA;NA
ASV_4206;Bacteria;NA;NA;NA;NA;NA
ASV_4207;Bacteria;NA;NA;NA;NA;NA
ASV_4208;Bacteria;NA;NA;NA;NA;NA
ASV_4209;Bacteria;NA;NA;NA;NA;NA
ASV_4211;Bacteria;NA;NA;NA;NA;NA
ASV_4213;Bacteria;NA;NA;NA;NA;NA
ASV_4214;Bacteria;NA;NA;NA;NA;NA
ASV_4215;Bacteria;NA;NA;NA;NA;NA
ASV_4217;Bacteria;NA;NA;NA;NA;NA
ASV_4219;Bacteria;NA;NA;NA;NA;NA
ASV_4220;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Persicirhabdus
ASV_4222;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Rubripirellula
ASV_4223;Bacteria;Firmicutes;Bacilli;Mycoplasmatales;Mycoplasmataceae;Mycoplasma
ASV_4225;Bacteria;NA;NA;NA;NA;NA
ASV_4226;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Hydrotalea
ASV_4229;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_4230;Bacteria;NA;NA;NA;NA;NA
ASV_4231;Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;NA;NA
ASV_4234;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
ASV_4236;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Enhydrobacter
ASV_4237;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_4239;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Blastopirellula
ASV_4240;Bacteria;Desulfobacterota;Desulfobulbia;Desulfobulbales;Desulfocapsaceae;NA
ASV_4241;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halieaceae;Parahaliea
ASV_4243;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV_4244;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV_4245;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidetes BD2-2;NA
ASV_4246;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pseudoalteromonadaceae;Pseudoalteromonas
ASV_4248;Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;Desulfosarcinaceae;Desulfosarcina
ASV_4251;Bacteria;Acidobacteriota;Vicinamibacteria;Subgroup 17;NA;NA
ASV_4252;Bacteria;NA;NA;NA;NA;NA
ASV_4253;Bacteria;SAR324 clade(Marine group B);NA;NA;NA;NA
ASV_4255;Bacteria;NA;NA;NA;NA;NA
ASV_4256;Bacteria;Proteobacteria;Alphaproteobacteria;Kiloniellales;Kiloniellaceae;NA
ASV_4257;Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Woeseiaceae;Woeseia
ASV_4258;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;DEV007;NA
ASV_4259;Bacteria;NB1-j;NA;NA;NA;NA
ASV_4260;Bacteria;Proteobacteria;Gammaproteobacteria;HOC36;NA;NA
ASV_4261;Bacteria;Planctomycetota;OM190;NA;NA;NA
ASV_4262;Bacteria;WPS-2;NA;NA;NA;NA
ASV_4263;Bacteria;SAR324 clade(Marine group B);NA;NA;NA;NA
ASV_4264;Bacteria;NB1-j;NA;NA;NA;NA
ASV_4265;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;NA
ASV_4266;Bacteria;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10
ASV_4267;Bacteria;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10
ASV_4268;Bacteria;Desulfobacterota;Desulfobulbia;Desulfobulbales;Desulfobulbaceae;NA
ASV_4269;Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;NA
ASV_4270;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Robiginitomaculum
ASV_4271;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Microbulbiferaceae;Microbulbifer
ASV_4272;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Paeniclostridium
ASV_4273;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Cellvibrionaceae;NA
ASV_4274;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Pseudahrensia
ASV_4275;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella
ASV_4276;Bacteria;Desulfobacterota;Desulfobulbia;Desulfobulbales;Desulfocapsaceae;Desulfopila
ASV_4278;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA
ASV_4279;Bacteria;Proteobacteria;Gammaproteobacteria;AT-s2-59;NA;NA
ASV_4280;Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Rubinisphaeraceae;NA
ASV_4281;Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella
ASV_4282;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Altererythrobacter
ASV_4283;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA
ASV_4284;Bacteria;Dadabacteria;Dadabacteriia;Dadabacteriales;NA;NA
ASV_4285;Bacteria;Acidobacteriota;Acidobacteriae;Subgroup 2;NA;NA
ASV_4287;Bacteria;NA;NA;NA;NA;NA
ASV_4288;Bacteria;Patescibacteria;Microgenomatia;Candidatus Woesebacteria;NA;NA
ASV_4289;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Tyzzerella
ASV_4290;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Flammeovirgaceae;Luteivirga
ASV_4291;Bacteria;Planctomycetota;OM190;NA;NA;NA
ASV_4292;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Amoebophilaceae;NA
ASV_4293;Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Gimesiaceae;NA
ASV_4294;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;NA
ASV_4295;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;NA;NA
ASV_4297;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;NA
ASV_4298;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;NA;NA
ASV_4299;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas
ASV_4300;Bacteria;Myxococcota;Polyangia;Polyangiales;BIrii41;NA
ASV_4301;Bacteria;Proteobacteria;Alphaproteobacteria;Kiloniellales;Kiloniellaceae;NA
ASV_4302;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Sulfuritalea
ASV_4303;Bacteria;Acidobacteriota;Vicinamibacteria;Subgroup 9;NA;NA
ASV_4304;Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Cyanobacteriaceae;NA
ASV_4305;Bacteria;Firmicutes;Bacilli;Mycoplasmatales;Mycoplasmataceae;Candidatus Bacilloplasma
ASV_4307;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_4309;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;NA
ASV_4310;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;OM27 clade
ASV_4311;Bacteria;Acidobacteriota;Vicinamibacteria;Subgroup 9;NA;NA
ASV_4312;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_4313;Bacteria;Proteobacteria;Gammaproteobacteria;Arenicellales;Arenicellaceae;Arenicella
ASV_4314;Bacteria;NA;NA;NA;NA;NA
ASV_4315;Bacteria;Planctomycetota;OM190;NA;NA;NA
ASV_4316;Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;NA;NA
ASV_4317;Bacteria;NA;NA;NA;NA;NA
ASV_4318;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Blastopirellula
ASV_4319;Bacteria;Planctomycetota;Pla4 lineage;NA;NA;NA
ASV_4320;Bacteria;NA;NA;NA;NA;NA
ASV_4322;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_4323;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;NA
ASV_4325;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_4327;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Pseudahrensia
ASV_4328;Bacteria;NA;NA;NA;NA;NA
ASV_4329;Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Gimesiaceae;NA
ASV_4331;Bacteria;NA;NA;NA;NA;NA
ASV_4332;Bacteria;Proteobacteria;Alphaproteobacteria;Parvibaculales;Parvibaculaceae;NA
ASV_4334;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Kangiellaceae;Aliikangiella
ASV_4335;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_4336;Bacteria;Proteobacteria;Gammaproteobacteria;Arenicellales;Arenicellaceae;NA
ASV_4338;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methyloligellaceae;NA
ASV_4339;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;DEV007;NA
ASV_4340;Bacteria;Dependentiae;Babeliae;Babeliales;Vermiphilaceae;NA
ASV_4341;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Candidatus Megaira
ASV_4342;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;NA
ASV_4343;Bacteria;NB1-j;NA;NA;NA;NA
ASV_4344;Bacteria;Proteobacteria;Alphaproteobacteria;Parvibaculales;OCS116 clade;NA
ASV_4345;Bacteria;Proteobacteria;Alphaproteobacteria;Micavibrionales;Micavibrionaceae;NA
ASV_4346;Bacteria;Desulfobacterota;Desulfobulbia;Desulfobulbales;Desulfobulbaceae;Desulfobulbus
ASV_4348;Bacteria;NA;NA;NA;NA;NA
ASV_4349;Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20;NA;NA
ASV_4350;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Marinoscillum
ASV_4351;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Ruegeria
ASV_4352;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pirellula
ASV_4353;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Tepidibacter
ASV_4354;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;SAR86 clade;NA
ASV_4356;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella
ASV_4357;Bacteria;NB1-j;NA;NA;NA;NA
ASV_4358;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;NA
ASV_4359;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Aureisphaera
ASV_4360;Bacteria;NA;NA;NA;NA;NA
ASV_4361;Bacteria;NA;NA;NA;NA;NA
ASV_4362;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV_4363;Bacteria;NA;NA;NA;NA;NA
ASV_4364;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Blastopirellula
ASV_4365;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Amoebophilaceae;NA
ASV_4366;Bacteria;Myxococcota;Polyangia;Nannocystales;Nannocystaceae;Nannocystis
ASV_4367;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Gaetbulibacter
ASV_4368;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Aquimarina
ASV_4369;Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Phormidiaceae;NA
ASV_4372;Bacteria;Chloroflexi;TK30;NA;NA;NA
ASV_4373;Bacteria;NA;NA;NA;NA;NA
ASV_4374;Bacteria;Planctomycetota;OM190;NA;NA;NA
ASV_4375;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Fabibacter
ASV_4376;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Tenacibaculum
ASV_4377;Bacteria;Proteobacteria;Gammaproteobacteria;Arenicellales;Arenicellaceae;Perspicuibacter
ASV_4378;Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;NA
ASV_4380;Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;NA
ASV_4381;Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;Phycisphaera
ASV_4382;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Cryomorphaceae;NA
ASV_4383;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Seonamhaeicola
ASV_4386;Bacteria;NA;NA;NA;NA;NA
ASV_4387;Bacteria;NA;NA;NA;NA;NA
ASV_4388;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pir4 lineage
ASV_4389;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pir4 lineage
ASV_4390;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Fulvivirga
ASV_4391;Bacteria;Cyanobacteria;Cyanobacteriia;Synechococcales;Prochlorotrichaceae;Prochlorothrix PCC-9006
ASV_4393;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;NA
ASV_4397;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Hoppeia
ASV_4399;Bacteria;NA;NA;NA;NA;NA
ASV_4400;Bacteria;NA;NA;NA;NA;NA
ASV_4402;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio
ASV_4406;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_4408;Bacteria;Chloroflexi;TK17;NA;NA;NA
ASV_4409;Bacteria;NA;NA;NA;NA;NA
ASV_4411;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;NA
ASV_4412;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;oc32
ASV_4413;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella
ASV_4414;Bacteria;Bacteroidota;Kryptonia;Kryptoniales;BSV26;NA
ASV_4415;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Rhodoluna
ASV_4416;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;NA
ASV_4417;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Brevifollis
ASV_4418;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Ferruginibacter
ASV_4420;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;NA
ASV_4422;Bacteria;Chloroflexi;KD4-96;NA;NA;NA
ASV_4424;Bacteria;Acidobacteriota;Acidobacteriae;Paludibaculum;NA;NA
ASV_4426;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;OM27 clade
ASV_4427;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prolixibacteraceae;BSV13
ASV_4429;Bacteria;Patescibacteria;Microgenomatia;Candidatus Woesebacteria;NA;NA
ASV_4430;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Rhodoluna
ASV_4432;Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;NA;NA
ASV_4433;Bacteria;NA;NA;NA;NA;NA
ASV_4434;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Tenacibaculum
ASV_4435;Bacteria;NA;NA;NA;NA;NA
ASV_4436;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_4437;Bacteria;NA;NA;NA;NA;NA
ASV_4438;Bacteria;NA;NA;NA;NA;NA
ASV_4440;Bacteria;NA;NA;NA;NA;NA
ASV_4442;Bacteria;NA;NA;NA;NA;NA
ASV_4444;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_4445;Bacteria;NA;NA;NA;NA;NA
ASV_4446;Bacteria;NA;NA;NA;NA;NA
ASV_4447;Bacteria;NA;NA;NA;NA;NA
ASV_4448;Bacteria;NA;NA;NA;NA;NA
ASV_4449;Bacteria;NA;NA;NA;NA;NA
ASV_4450;Bacteria;NA;NA;NA;NA;NA
ASV_4453;Bacteria;NA;NA;NA;NA;NA
ASV_4454;Bacteria;Desulfobacterota;Desulfuromonadia;PB19;NA;NA
ASV_4456;Bacteria;NA;NA;NA;NA;NA
ASV_4457;Bacteria;NA;NA;NA;NA;NA
ASV_4458;Bacteria;NA;NA;NA;NA;NA
ASV_4459;Bacteria;NA;NA;NA;NA;NA
ASV_4460;Bacteria;NA;NA;NA;NA;NA
ASV_4461;Bacteria;NA;NA;NA;NA;NA
ASV_4462;Bacteria;NA;NA;NA;NA;NA
ASV_4464;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter
ASV_4466;Bacteria;NA;NA;NA;NA;NA
ASV_4467;Bacteria;NA;NA;NA;NA;NA
ASV_4468;Bacteria;NA;NA;NA;NA;NA
ASV_4470;Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;Peredibacter
ASV_4471;Bacteria;NA;NA;NA;NA;NA
ASV_4472;Bacteria;Spirochaetota;Leptospirae;Leptospirales;Leptospiraceae;NA
ASV_4473;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Persicirhabdus
ASV_4474;Bacteria;NA;NA;NA;NA;NA
ASV_4475;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Endozoicomonadaceae;Endozoicomonas
ASV_4476;Bacteria;NA;NA;NA;NA;NA
ASV_4477;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Spongiibacteraceae;BD1-7 clade
ASV_4478;Bacteria;NA;NA;NA;NA;NA
ASV_4479;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Rubripirellula
ASV_4480;Bacteria;Planctomycetota;OM190;NA;NA;NA
ASV_4482;Bacteria;Desulfobacterota;Desulfuromonadia;PB19;NA;NA
ASV_4483;Bacteria;Chloroflexi;Dehalococcoidia;S085;NA;NA
ASV_4484;Bacteria;Planctomycetota;OM190;NA;NA;NA
ASV_4485;Bacteria;Sumerlaeota;Sumerlaeia;Sumerlaeales;Sumerlaeaceae;Sumerlaea
ASV_4486;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Amoebophilaceae;NA
ASV_4487;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_4488;Bacteria;Latescibacterota;NA;NA;NA;NA
ASV_4489;Bacteria;Verrucomicrobiota;Kiritimatiellae;WCHB1-41;NA;NA
ASV_4490;Bacteria;Calditrichota;Calditrichia;Calditrichales;Calditrichaceae;JdFR-76
ASV_4491;Bacteria;NA;NA;NA;NA;NA
ASV_4492;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;NA
ASV_4493;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Rhodopirellula
ASV_4494;Bacteria;Planctomycetota;OM190;NA;NA;NA
ASV_4495;Bacteria;NA;NA;NA;NA;NA
ASV_4496;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_4497;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_4498;Bacteria;NA;NA;NA;NA;NA
ASV_4500;Bacteria;NA;NA;NA;NA;NA
ASV_4501;Bacteria;NA;NA;NA;NA;NA
ASV_4503;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_4504;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;OLB12
ASV_4506;Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;NA;NA
ASV_4507;Bacteria;NA;NA;NA;NA;NA
ASV_4508;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Solitalea
ASV_4509;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA
ASV_4510;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudohongiellaceae;Pseudohongiella
ASV_4512;Bacteria;NA;NA;NA;NA;NA
ASV_4514;Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella
ASV_4515;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;HIMB11
ASV_4516;Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella
ASV_4517;Archaea;NA;NA;NA;NA;NA
